accident_id,city,state,latitude,longitude,hour,lanes,traffic_signal,visibility,temperature,traffic_density,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,is_festival,month,year,cause_drunk driving,cause_overspeeding,cause_poor road,cause_weather,weather_fog,weather_rain,road_type_rural,road_type_urban,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
159,Kolkata,West Bengal,22.535434,88.290362,8,5,0,2,33,0,1,1,1,1,None,0.25,0,1,2025,False,False,False,False,False,False,False,False,False,False,False,True,False,False
160,Pune,Maharashtra,18.522797,73.933778,20,4,0,0,17,2,2,1,1,0,None,0.85,0,5,2022,False,False,True,False,True,False,False,True,False,False,False,False,True,False
161,Bangalore,Karnataka,12.828296,77.719866,1,3,1,0,35,0,1,2,0,0,None,0.45,0,1,2025,False,True,False,False,True,False,True,False,False,False,False,False,False,False
162,Pune,Maharashtra,18.435528,73.934128,11,1,1,0,19,0,1,5,1,0,None,0.45,0,5,2023,False,False,True,False,False,True,True,False,False,True,False,False,False,False
163,Chennai,Tamil Nadu,12.921984,80.115306,18,5,1,2,21,1,1,5,5,1,None,0.25,0,3,2023,False,False,True,False,False,False,True,False,False,False,False,False,False,False
164,Chennai,Tamil Nadu,12.841819,80.258805,0,2,1,0,37,0,0,4,0,0,None,0.45,0,5,2022,True,False,False,False,False,True,True,False,False,False,False,False,False,False
165,Delhi,Delhi,28.492703,76.815886,7,1,1,0,17,2,1,4,3,0,None,0.65,0,4,2022,False,False,False,True,True,False,False,False,False,False,False,False,True,False
166,Chandigarh,Punjab,30.677187,76.727473,4,4,0,0,16,1,2,5,5,0,None,0.65,0,3,2025,True,False,False,False,False,True,True,False,False,False,True,False,False,False
167,Bangalore,Karnataka,13.068595,77.762442,17,1,1,2,33,1,2,5,5,1,None,0.45,0,12,2022,False,False,True,False,False,False,False,True,False,False,False,True,False,False
168,Chennai,Tamil Nadu,12.891896,80.227598,18,3,1,2,29,2,0,2,1,1,None,0.45,0,1,2022,False,False,True,False,False,False,False,True,False,False,False,False,False,False
169,Chandigarh,Punjab,30.788551,76.774195,7,5,1,0,37,0,0,4,3,0,None,0.45,0,1,2022,True,False,False,False,False,True,False,False,False,True,False,False,False,False
170,Chennai,Tamil Nadu,13.057219,80.184551,6,6,1,0,38,1,2,4,4,0,None,0.65,0,9,2022,True,False,False,False,False,True,False,False,False,False,True,False,False,False
171,Delhi,Delhi,28.555907,77.177935,21,1,1,0,37,0,0,4,0,0,None,0.45,0,9,2022,True,False,False,False,True,False,False,False,False,False,False,False,False,False
172,Bangalore,Karnataka,12.94144,77.549761,10,3,0,0,19,2,0,2,1,1,None,0.8,0,12,2023,False,False,False,False,False,True,True,False,False,False,False,False,False,False
173,Bangalore,Karnataka,12.90836,77.563109,21,1,1,0,27,2,0,5,1,0,None,0.65,0,8,2023,False,False,False,True,False,True,False,False,False,False,False,True,False,False
174,Bangalore,Karnataka,13.008178,77.683777,4,5,0,0,27,0,1,4,0,0,None,0.45,0,5,2023,False,True,False,False,False,True,False,False,False,False,False,False,True,False
175,Hyderabad,Telangana,17.253718,78.264759,21,4,0,0,20,2,0,5,1,0,None,0.65,0,12,2023,False,False,False,True,True,False,False,False,False,False,True,False,False,False
176,Kolkata,West Bengal,22.643283,88.434764,14,3,0,0,19,0,0,3,1,0,None,0.45,0,4,2024,False,False,True,False,True,False,False,True,False,False,False,False,True,False
177,Chandigarh,Punjab,30.78977,76.791081,4,2,1,2,39,0,0,5,0,0,None,0.1,0,11,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,False
178,Bangalore,Karnataka,13.094302,77.576124,1,1,1,2,32,0,0,1,0,0,None,0.1,0,4,2023,False,False,False,True,False,False,True,False,False,False,True,False,False,False
179,Kolkata,West Bengal,22.453114,88.383374,21,3,0,2,20,1,2,4,4,0,None,0.3,0,1,2022,False,False,False,True,False,False,False,True,True,False,False,False,False,False
180,Hyderabad,Telangana,17.492197,78.20001,19,6,0,1,20,2,0,2,0,1,None,0.6,0,1,2022,False,False,True,False,False,True,False,True,False,False,False,True,False,False
181,Chandigarh,Punjab,30.786188,76.807627,22,6,1,0,33,0,0,5,2,0,None,0.45,0,3,2023,False,False,True,False,False,True,False,False,False,False,False,False,True,False
182,Hyderabad,Telangana,17.563446,78.232019,13,5,0,0,39,2,0,5,0,0,None,0.65,0,10,2023,False,False,True,False,False,True,False,True,False,False,False,False,True,False
183,Bangalore,Karnataka,12.971567,77.689448,20,1,1,0,21,1,0,1,0,0,None,0.45,0,7,2022,True,False,False,False,True,False,False,True,True,False,False,False,False,False
184,Chandigarh,Punjab,30.784319,76.811367,8,2,0,2,23,2,1,5,5,1,None,0.45,0,8,2024,False,False,False,True,False,False,False,False,True,False,False,False,False,False
185,Hyderabad,Telangana,17.262441,78.332996,19,2,1,2,23,0,1,2,0,1,None,0.25,0,3,2022,False,False,False,False,False,False,False,True,True,False,False,False,False,False
186,Pune,Maharashtra,18.62914,73.851101,10,6,0,0,34,2,0,1,1,1,None,0.8,0,1,2025,False,False,False,False,False,True,True,False,False,False,False,False,False,True
187,Pune,Maharashtra,18.616196,73.705131,8,1,0,0,31,2,1,3,1,1,None,0.8,0,10,2024,False,True,False,False,True,False,False,True,False,False,False,False,False,False
188,Hyderabad,Telangana,17.432325,78.449923,0,4,0,2,22,0,1,5,4,0,None,0.1,0,9,2022,False,True,False,False,False,False,False,True,False,False,False,True,False,False
189,Mumbai,Maharashtra,18.849144,72.726339,8,6,0,0,27,0,1,1,0,1,None,0.6,0,2,2023,False,False,True,False,True,False,False,False,False,False,False,False,True,False
190,Kolkata,West Bengal,22.563456,88.315626,19,3,1,0,36,2,2,1,1,1,None,1.0,0,3,2024,False,False,True,False,False,True,False,True,False,False,False,False,False,True
191,Pune,Maharashtra,18.441514,73.89283,19,4,1,0,16,2,0,5,1,1,None,0.8,0,1,2025,False,False,True,False,False,True,False,True,False,False,False,False,True,False
192,Pune,Maharashtra,18.627045,73.919901,15,2,1,1,21,2,1,4,3,0,None,0.45,0,4,2024,False,False,False,True,False,True,False,True,False,False,False,False,True,False
193,Hyderabad,Telangana,17.453887,78.418717,7,5,1,2,34,1,0,5,3,0,None,0.1,0,1,2023,False,False,False,True,False,False,True,False,False,False,False,False,False,True
194,Hyderabad,Telangana,17.310034,78.367309,18,4,0,0,16,2,1,3,2,1,None,0.8,0,7,2024,False,False,False,False,False,True,False,True,False,True,False,False,False,False
195,Bangalore,Karnataka,13.180613,77.573218,2,4,0,0,17,0,1,2,1,0,None,0.45,0,1,2024,False,True,False,False,True,False,False,True,False,False,False,False,True,False
196,Kolkata,West Bengal,22.48019,88.366839,16,5,0,0,20,0,0,5,5,0,None,0.45,0,3,2022,False,False,False,True,False,True,False,True,False,False,False,False,False,False
197,Mumbai,Maharashtra,19.05988,72.748749,2,5,1,2,36,2,1,2,2,0,None,0.3,0,11,2022,False,False,False,True,False,False,False,True,False,False,False,False,False,False
198,Chandigarh,Punjab,30.650517,76.789449,0,2,1,2,36,0,0,3,2,0,None,0.1,0,10,2022,True,False,False,False,False,False,False,True,False,False,False,False,False,False
199,Mumbai,Maharashtra,19.093036,72.876566,9,5,1,1,40,0,2,1,1,1,None,0.6,0,4,2024,True,False,False,False,False,True,False,False,False,True,False,False,False,False
200,Delhi,Delhi,28.596361,77.02673,0,6,0,0,19,0,0,4,1,0,None,0.45,0,2,2023,False,False,False,True,True,False,False,False,False,False,False,False,False,True
201,Kolkata,West Bengal,22.648231,88.411475,15,1,0,0,27,0,0,5,3,0,None,0.45,0,1,2023,True,False,False,False,False,True,True,False,False,True,False,False,False,False
202,Chennai,Tamil Nadu,12.894547,80.239536,3,6,0,2,22,1,0,2,1,0,None,0.1,0,3,2025,False,False,True,False,False,False,False,False,True,False,False,False,False,False
203,Chandigarh,Punjab,30.706127,76.870146,19,6,0,0,34,2,1,5,1,1,None,0.8,0,9,2023,False,False,False,False,False,True,False,False,True,False,False,False,False,False
204,Chandigarh,Punjab,30.736284,76.88423,18,1,0,0,15,2,0,5,4,1,None,0.8,0,5,2022,False,True,False,False,False,True,False,True,False,True,False,False,False,False
205,Bangalore,Karnataka,12.884671,77.570809,10,1,1,1,37,0,0,3,3,1,None,0.4,0,4,2024,False,False,False,True,False,True,False,True,False,False,True,False,False,False
206,Kolkata,West Bengal,22.641019,88.468147,14,5,1,2,22,2,0,3,0,0,None,0.3,0,12,2023,False,False,True,False,False,False,False,True,False,False,False,True,False,False
207,Delhi,Delhi,28.497753,76.936211,22,2,1,0,34,2,0,4,0,0,None,0.65,0,12,2022,False,True,False,False,True,False,False,True,False,False,False,False,True,False
208,Hyderabad,Telangana,17.22001,78.311087,10,6,0,0,16,2,0,4,2,1,None,0.8,0,7,2024,False,False,False,True,True,False,True,False,False,False,True,False,False,False
209,Pune,Maharashtra,18.533492,73.818053,23,4,0,0,19,2,1,2,0,0,None,0.65,0,9,2023,False,False,False,True,False,True,False,False,False,False,True,False,False,False
210,Bangalore,Karnataka,12.898651,77.518953,18,2,0,2,22,2,0,3,0,1,None,0.45,0,7,2024,False,False,False,False,False,False,False,True,False,False,False,True,False,False
211,Chennai,Tamil Nadu,12.942775,80.266239,0,3,0,0,24,0,0,3,2,0,None,0.45,0,9,2023,False,False,False,False,True,False,False,False,True,False,False,False,False,False
212,Mumbai,Maharashtra,18.845526,72.792846,15,5,1,0,31,0,1,2,0,0,None,0.45,0,5,2024,False,False,False,False,True,False,False,True,True,False,False,False,False,False
213,Pune,Maharashtra,18.449045,73.963577,20,2,1,0,22,0,1,3,1,0,None,0.45,0,12,2022,False,False,True,False,False,True,True,False,False,True,False,False,False,False
214,Chennai,Tamil Nadu,12.861288,80.167097,2,1,1,0,29,1,0,5,5,0,None,0.45,0,1,2022,False,False,True,False,False,True,False,False,False,False,False,False,True,False
215,Pune,Maharashtra,18.618088,73.989576,8,3,1,0,28,2,0,3,0,1,None,0.8,0,6,2024,True,False,False,False,True,False,False,True,False,True,False,False,False,False
216,Bangalore,Karnataka,13.09534,77.402311,2,5,0,2,34,0,1,5,5,0,None,0.1,0,11,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,True
217,Delhi,Delhi,28.694773,77.138622,18,3,0,0,35,2,0,2,1,1,None,0.8,0,2,2023,False,False,False,False,False,True,True,False,False,True,False,False,False,False
218,Chandigarh,Punjab,30.75305,76.886282,17,5,1,0,19,2,1,2,1,1,None,0.8,0,10,2024,False,False,False,False,True,False,False,False,False,False,False,True,False,False
219,Bangalore,Karnataka,12.888723,77.598691,23,5,0,1,25,2,2,1,1,0,None,0.65,0,8,2023,False,False,False,True,False,True,False,False,False,True,False,False,False,False
220,Mumbai,Maharashtra,18.960845,72.922053,21,4,1,2,33,2,0,2,0,0,None,0.3,0,9,2024,True,False,False,False,False,False,True,False,False,False,False,False,True,False
221,Bangalore,Karnataka,12.966,77.42648,18,4,0,0,17,1,0,1,1,1,None,0.6,0,10,2023,False,False,False,True,True,False,False,False,False,True,False,False,False,False
222,Chennai,Tamil Nadu,13.059482,80.132694,19,4,0,0,29,2,1,5,4,1,None,0.8,0,12,2022,False,False,False,True,True,False,False,False,False,False,False,False,False,False
223,Pune,Maharashtra,18.479836,73.980057,23,5,1,0,34,1,1,2,1,0,None,0.45,0,8,2023,False,False,False,True,True,False,True,False,True,False,False,False,False,False
224,Delhi,Delhi,28.570297,77.25409,10,6,1,0,35,1,0,2,1,1,None,0.6,0,4,2023,True,False,False,False,True,False,False,False,False,False,False,False,False,True
225,Mumbai,Maharashtra,19.147537,72.781967,6,2,1,1,36,2,0,4,4,0,None,0.45,0,10,2023,False,False,True,False,False,True,True,False,False,False,False,True,False,False
226,Chennai,Tamil Nadu,12.931329,80.177908,22,4,1,1,26,1,0,2,0,0,None,0.25,0,9,2024,False,False,False,True,False,True,False,False,False,True,False,False,False,False
227,Chennai,Tamil Nadu,12.931505,80.204867,18,2,1,0,28,1,1,3,2,1,None,0.6,0,5,2023,True,False,False,False,False,True,True,False,True,False,False,False,False,False
228,Chennai,Tamil Nadu,12.826312,80.207278,3,6,0,2,35,1,0,3,1,0,None,0.1,0,1,2022,True,False,False,False,False,False,False,True,False,False,False,False,False,False
229,Hyderabad,Telangana,17.227437,78.332683,13,4,0,2,38,2,1,1,1,0,None,0.3,0,10,2024,False,False,False,False,False,False,True,False,False,True,False,False,False,False
230,Pune,Maharashtra,18.511753,73.872341,11,2,1,0,28,2,0,1,1,0,None,0.65,0,3,2024,False,False,True,False,False,True,False,True,False,True,False,False,False,False
231,Bangalore,Karnataka,13.166458,77.645976,0,5,0,0,39,0,1,4,0,0,None,0.45,0,11,2022,False,False,False,True,True,False,True,False,False,False,False,False,True,False
232,Hyderabad,Telangana,17.230262,78.253208,0,3,1,2,23,0,2,1,1,0,None,0.3,0,7,2022,False,True,False,False,False,False,False,True,True,False,False,False,False,False
233,Chennai,Tamil Nadu,13.101426,80.265354,9,1,1,0,23,1,0,3,2,1,None,0.6,0,11,2022,False,False,True,False,False,True,False,True,False,False,True,False,False,False
234,Chandigarh,Punjab,30.621868,76.767922,14,3,0,0,32,0,1,2,2,0,None,0.45,0,2,2024,False,False,True,False,True,False,False,False,False,False,True,False,False,False
235,Chennai,Tamil Nadu,13.104646,80.294344,7,3,0,0,16,2,1,3,2,0,None,0.65,0,5,2024,True,False,False,False,True,False,False,True,False,False,False,True,False,False
236,Bangalore,Karnataka,13.160679,77.450578,17,2,0,2,30,1,1,5,4,1,None,0.25,0,8,2022,False,True,False,False,False,False,False,True,False,False,True,False,False,False
237,Kolkata,West Bengal,22.421859,88.374025,9,3,1,2,31,1,1,1,1,1,None,0.25,0,5,2022,False,True,False,False,False,False,False,False,False,False,False,True,False,False
238,Delhi,Delhi,28.691978,77.169403,21,3,0,0,26,2,1,1,1,0,None,0.65,0,1,2023,False,False,True,False,True,False,False,True,False,False,False,False,True,False
239,Kolkata,West Bengal,22.582986,88.286863,6,1,0,2,29,0,2,1,1,0,None,0.3,0,9,2024,False,True,False,False,False,False,False,True,False,False,False,False,False,False
240,Mumbai,Maharashtra,19.000379,72.96346,17,1,0,0,20,2,0,4,4,1,None,0.8,0,10,2023,False,False,False,True,False,True,True,False,False,False,False,True,False,False
241,Mumbai,Maharashtra,18.844068,72.948507,7,2,0,0,26,2,1,4,2,0,None,0.65,0,1,2023,False,False,True,False,False,True,False,True,False,False,False,False,False,False
242,Chandigarh,Punjab,30.722768,76.846181,4,3,0,0,40,1,1,4,2,0,None,0.45,0,5,2023,False,False,False,False,True,False,True,False,False,False,False,True,False,False
243,Chandigarh,Punjab,30.726192,76.756446,8,5,0,2,40,1,0,4,0,1,None,0.25,0,12,2022,False,False,False,True,False,False,True,False,False,False,True,False,False,False
244,Kolkata,West Bengal,22.542146,88.249395,11,1,0,1,20,2,0,2,1,0,None,0.45,0,8,2024,False,True,False,False,False,True,True,False,False,False,False,False,True,False
245,Chennai,Tamil Nadu,12.979934,80.258425,16,3,0,0,28,1,1,4,2,0,None,0.45,0,6,2022,False,True,False,False,True,False,True,False,False,False,False,False,False,True
246,Kolkata,West Bengal,22.691684,88.380487,15,3,1,0,23,1,0,2,1,0,None,0.45,0,8,2024,False,True,False,False,True,False,False,False,False,False,True,False,False,False
247,Pune,Maharashtra,18.554742,73.846455,5,1,0,0,26,2,0,2,0,0,None,0.65,0,2,2022,True,False,False,False,True,False,True,False,False,False,True,False,False,False
248,Pune,Maharashtra,18.492599,73.918395,8,3,0,0,35,2,0,5,3,1,None,0.8,0,12,2023,True,False,False,False,False,True,False,True,False,False,False,False,False,False
249,Bangalore,Karnataka,12.87812,77.75548,11,2,0,1,15,2,0,1,1,0,None,0.45,0,11,2022,False,False,True,False,False,True,False,False,False,False,False,False,True,False
250,Kolkata,West Bengal,22.628792,88.377574,11,2,0,0,30,2,0,3,2,0,None,0.65,0,12,2024,False,True,False,False,True,False,False,False,False,False,False,False,False,False
251,Delhi,Delhi,28.42531,76.842778,6,4,1,0,24,1,0,5,0,0,None,0.45,0,12,2024,False,True,False,False,True,False,False,False,False,False,True,False,False,False
252,Chennai,Tamil Nadu,13.07404,80.152144,20,3,0,2,28,1,0,2,1,0,None,0.1,0,12,2022,True,False,False,False,False,False,True,False,False,False,False,False,False,False
253,Delhi,Delhi,28.403747,76.847221,2,5,0,0,37,0,1,5,3,0,None,0.45,0,4,2024,False,False,False,True,False,True,True,False,False,True,False,False,False,False
254,Mumbai,Maharashtra,19.150088,72.702839,20,3,0,0,37,2,1,5,0,0,None,0.65,0,10,2023,False,False,False,True,True,False,False,False,False,False,False,False,False,False
255,Mumbai,Maharashtra,19.035655,72.955069,6,4,0,2,29,0,0,5,5,0,None,0.1,0,1,2022,True,False,False,False,False,False,False,False,False,True,False,False,False,False
256,Chennai,Tamil Nadu,12.911957,80.196891,18,5,0,1,40,0,0,1,1,1,None,0.4,0,5,2023,True,False,False,False,False,True,False,True,False,False,True,False,False,False
257,Delhi,Delhi,28.472435,77.19605,1,5,0,0,26,2,0,5,4,0,None,0.65,0,5,2022,False,True,False,False,True,False,False,False,True,False,False,False,False,False
258,Chandigarh,Punjab,30.6107,76.703665,15,5,0,0,21,2,0,5,5,0,None,0.65,0,7,2024,False,False,True,False,True,False,False,True,False,False,False,True,False,False
259,Delhi,Delhi,28.404569,76.804829,11,4,0,2,34,2,2,3,3,0,None,0.5,0,6,2022,True,False,False,False,False,False,True,False,False,False,False,True,False,False
260,Chandigarh,Punjab,30.63764,76.825478,14,6,1,0,31,0,1,4,3,0,None,0.45,0,3,2023,True,False,False,False,True,False,True,False,False,False,False,True,False,False
261,Mumbai,Maharashtra,19.115596,72.802382,7,4,0,2,25,1,1,1,0,0,None,0.1,0,7,2022,False,False,False,False,False,False,True,False,True,False,False,False,False,False
262,Pune,Maharashtra,18.695595,73.868888,12,6,0,0,30,1,0,4,4,0,None,0.45,0,5,2022,False,True,False,False,True,False,True,False,False,False,False,True,False,False
263,Kolkata,West Bengal,22.494643,88.492238,17,6,1,2,21,1,0,4,2,1,None,0.25,0,2,2024,False,False,False,True,False,False,False,False,False,True,False,False,False,False
264,Chandigarh,Punjab,30.734981,76.773993,14,4,1,1,20,0,0,5,1,0,None,0.25,0,9,2024,False,False,False,False,False,True,False,False,False,True,False,False,False,False
265,Chandigarh,Punjab,30.711487,76.846221,0,3,1,2,25,2,2,4,4,0,None,0.5,0,11,2023,False,False,False,False,False,False,True,False,True,False,False,False,False,False
266,Chennai,Tamil Nadu,12.968853,80.196115,1,3,0,0,30,0,1,3,3,0,None,0.45,0,10,2024,False,False,True,False,True,False,False,True,False,False,False,False,True,False
267,Kolkata,West Bengal,22.63079,88.274384,20,4,1,0,31,1,1,4,2,0,None,0.45,0,3,2023,False,False,True,False,True,False,False,False,True,False,False,False,False,False
268,Chandigarh,Punjab,30.671217,76.878695,17,3,0,0,34,2,0,3,3,1,None,0.8,0,2,2025,False,False,True,False,True,False,True,False,False,False,False,False,False,True
269,Bangalore,Karnataka,12.933538,77.737824,18,5,0,2,16,1,0,3,3,1,None,0.25,0,1,2025,False,True,False,False,False,False,True,False,False,True,False,False,False,False
270,Bangalore,Karnataka,12.934971,77.501295,3,6,0,0,35,0,2,3,3,0,None,0.65,0,7,2024,False,True,False,False,False,True,False,True,False,False,False,False,True,False
271,Bangalore,Karnataka,13.088481,77.401871,22,4,0,0,32,1,2,4,4,0,None,0.65,0,3,2023,False,True,False,False,False,True,False,False,False,False,False,False,False,False
272,Chennai,Tamil Nadu,13.032356,80.200645,13,4,0,2,24,0,0,4,2,0,None,0.1,0,6,2022,True,False,False,False,False,False,False,True,False,False,False,False,False,True
273,Pune,Maharashtra,18.685749,73.854341,21,2,0,0,32,0,1,2,1,0,None,0.45,0,4,2024,False,False,True,False,True,False,True,False,True,False,False,False,False,False
